episode,score
1,0.6609999852254986
2,0.8329999813809991
3,1.2824999713338912
4,1.9289999568834901
5,3.4684999224729838
6,5.02049988778308
7,10.957999755069613
8,16.104499640036373
9,25.19299943689257
10,32.082499282900244
11,34.79549922225997
12,37.370499164704235
13,37.94549915185198
14,37.10099917072803
15,38.50699913930148
16,37.96099915150553
17,37.91649915250018
18,38.678999135456976
19,38.72899913433939
20,38.220499145705254
21,38.47699913997203
22,38.102999148331584
23,38.26249914476648
24,38.48899913970381
25,38.4534991404973
26,38.44499914068729
27,38.31399914361536
28,38.40849914150313
29,37.890999153070155
30,38.17549914671108
31,38.11599914804101
32,38.12399914786219
33,37.94449915187433
34,37.862499153707176
35,37.933999152109024
36,38.165999146923426
37,38.2794991443865
38,37.87849915334955
39,37.848499154020104
40,37.655999158322814
41,37.96149915149435
42,37.91349915256724
43,37.879499153327195
44,37.974999151192605
45,38.03849914977327
46,38.42599914111197
47,38.19049914637581
48,37.80799915492535
49,37.70049915732816
50,38.09549914849922
51,38.372999142296614
52,38.31149914367124
53,38.45499914046377
54,38.663499135803434
55,38.15949914706871
56,38.638999136351046
57,38.22899914551526
58,38.42899914104491
59,38.65949913589284
60,38.52649913886562
61,37.80999915488064
62,38.12549914782867
63,37.89849915290252
64,38.1199991479516
65,37.9769991511479
66,37.94899915177375
67,37.780999155528846
68,37.78599915541709
69,37.591499159764496
70,37.01849917257205
71,37.482999162189664
72,37.29849916631356
73,37.78899915535003
74,38.264499144721775
75,38.34149914300069
76,38.089999148622155
77,37.875499153416605
78,37.72499915678054
79,38.036999149806796
80,37.6474991585128
81,37.98649915093556
82,38.09799914844334
83,37.2059991683811
84,37.76849915580824
85,37.20849916832522
86,37.65899915825575
87,37.52399916127324
88,37.01499917265028
89,37.16599916927517
90,37.118499170336875
91,37.6039991594851
92,37.5044991617091
93,37.69449915746227
94,37.34749916521832
95,37.42149916356429
96,37.35549916503951
97,37.80849915491417
98,37.98599915094674
99,37.64399915859103
100,37.36499916482717
