episode,score
1,0.17249999614432454
2,0.5124999885447323
3,0.48049998925998805
4,1.5559999652206897
5,2.803999937325716
6,3.270999926887453
7,5.0489998871460555
8,7.512999832071364
9,11.385499745514243
10,19.117499572690576
11,23.105999483540653
12,28.59549936084077
13,33.63049924829975
14,37.294499166402964
15,38.81349913245067
16,38.91499913018197
17,39.018499127868566
18,39.31649912120774
19,38.94299912955612
20,39.400999119319025
21,39.165999124571684
22,39.23249912308529
23,39.3404991206713
24,39.44449911834672
25,39.34749912051484
26,39.47749911760911
27,39.35149912042543
28,39.426999118737875
29,39.46649911785498
30,39.31849912116304
31,39.37299911994487
32,39.25849912250415
33,39.28299912195653
34,39.211499123554674
35,39.27599912211299
36,39.151999124884604
37,39.10299912597984
38,39.33199912086129
39,39.3279991209507
40,39.29949912158772
41,39.33699912074953
42,39.19999912381172
43,39.24149912288412
44,38.95449912929907
45,39.24199912287295
46,39.00799912810326
47,39.189499124046414
48,39.25049912268296
49,39.225499123241754
50,39.35749912029132
51,39.06849912675098
52,39.32149912109598
53,39.41349911903963
54,39.0834991264157
55,39.35649912031367
56,39.502999117039145
57,39.429499118681996
58,39.39149911953136
59,39.50849911691621
60,39.51149911684915
61,39.40199911929667
62,39.251499122660604
63,39.10899912584573
64,39.059999126940966
65,38.41149914143607
66,38.06899914909154
67,38.77149913338944
68,38.53099913876504
69,37.98899915087968
70,39.251499122660604
71,39.04499912727624
72,38.83849913189188
73,38.11149914814159
74,38.62399913668632
75,38.48199913986027
76,38.87549913106486
77,39.075499126594515
78,38.9694991289638
79,38.40449914159253
80,38.090999148599806
81,39.136499125231055
82,38.91649913014844
83,38.8969991305843
84,38.88099913094193
85,39.02349912775681
86,38.596499137300995
87,38.59949913723394
88,38.71199913471937
89,38.054999149404466
90,38.39199914187193
91,38.419499141257255
92,38.87499913107604
93,39.234499123040585
94,39.16499912459403
95,38.823499132227155
96,39.13199912533164
97,39.26199912242591
98,39.40849911915139
99,38.5654991379939
100,38.59049913743511
