episode,score
1,0.7954999822191894
2,0.956499978620559
3,0.6859999846667051
4,0.10349999768659472
5,0.2644999940879643
6,0.04549999898299575
7,0.026499999407678842
8,0.05549999875947833
9,0.6754999849013984
10,1.0874999756924808
11,0.8564999808557332
12,1.168999973870814
13,0.9319999791681767
14,0.9284999792464077
15,0.9924999778158963
16,0.8599999807775021
17,1.1669999739155172
18,1.3174999705515802
19,1.2919999711215495
20,1.3109999706968665
21,1.2614999718032778
22,1.2304999724961818
23,1.5824999646283686
24,1.3264999703504146
25,1.5324999657459557
26,1.6864999623037875
27,1.3649999694898725
28,1.971499955933541
29,2.2319999501109122
30,1.9424999565817416
31,1.7529999608173967
32,2.5389999432489274
33,2.8444999364204704
34,2.7174999392591417
35,3.8394999141804873
36,4.354499902669341
37,2.9874999332241714
38,3.1424999297596514
39,4.320499903429299
40,3.946999911777675
41,4.736499894130975
42,4.030999909900129
43,4.8514998915605245
44,5.557499875780195
45,5.981499866303056
46,5.91049986789003
47,7.122499840799719
48,7.793999825790524
49,6.688499850500375
50,7.404499834496528
51,9.13149979589507
52,8.324499813932926
53,11.659499739389867
54,10.730999760143458
55,11.172499750275165
56,10.500499765295535
57,11.094999752007425
58,9.84949977984652
59,15.094499662611634
60,12.125499728973955
61,10.625999762490391
62,11.877499734517187
63,13.598499696049839
64,13.251499703805894
65,12.800499713886529
66,12.287999725341797
67,12.253999726101757
68,11.34999974630773
69,10.805499758478254
70,12.81999971345067
71,13.452499699313194
72,13.271999703347683
73,11.814499735925347
74,15.182999660633504
75,13.750999692641198
76,13.704999693669379
77,14.90999966673553
78,16.3184996352531
79,14.339499679487199
80,17.54999960772693
81,13.103999707102776
82,16.59899962898344
83,17.69399960450828
84,18.0259995970875
85,15.623499650787561
86,14.741999670490623
87,15.556999652273953
88,14.058499685768037
89,15.033999663963915
90,15.121999661996961
91,14.884999667294323
92,16.047499641310424
93,17.743999603390694
94,17.354499612096696
95,15.149499661382288
96,14.372499678749591
97,15.989499642606825
98,15.488999653793872
99,17.27499961387366
100,17.784999602474272
101,15.748499647993594
102,19.006999575160442
103,18.168999593891204
104,18.008499597478657
105,17.02949961936101
106,17.939499599020927
107,20.922499532345682
108,18.577999584749342
109,18.91799957714975
110,18.101499595399947
111,20.130499550048263
112,19.705499559547754
113,17.90349959982559
114,19.096999573148786
115,18.61049958402291
116,18.320999590493738
117,18.50649958634749
118,19.818499557022005
119,20.453999542817474
120,20.80849953489378
